"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"218",605260,"Taylor Guerrieri","491","44.4","0.167","0.143","0.300","0.310","0.239","0.190","0.132","7","42","87.1","5.8","2998","80.5","78.24","23","72","144","-2.3","5.20","109","151","122","147","294","320","301"
"214",572362,"Robbie Erlin","959","22.3","0.182","0.068","0.250","0.250","0.174","0.217","0.210","8","44","89.6","3.5","2598","76.2","75.17","26","93","121","-1.0","5.74","111","151","115","147","303","326","306"
"213",453281,"Wade LeBlanc","1955","10.9","0.406","0.500","0.360","0.906","0.535","0.354","0.286","13","32","89.7","22.9","2272","72.5","70.85","24","70","143","-1.7","5.16","110","156","111","147","296","316","288"
"213",657053,"Touki Toussaint","777","27.4","0.160","0.080","0.259","0.240","0.241","0.238","0.150","8","50","83.7","21.5","2470","77.5","77.42","33","72","137","-0.1","6.29","109","151","113","149","308","326","295"
"210",571946,"Shelby Miller","863","24.3","0.302","0.093","0.325","0.395","0.314","0.305","0.274","13","43","85.9","5.8","2325","79.4","78.72","10","71","139","-0.7","5.83","107","151","113","149","296","321","302"
"208",605280,"Clay Holmes","915","22.7","0.217","0.117","0.462","0.333","0.251","0.232","0.207","13","60","85.7","0.9","2684","81.6","80.51","31","72","135","-1.1","5.60","111","148","121","146","304","324","300"
"206",542953,"Buddy Boshers","384","53.6","0.156","0.156","0.227","0.311","0.249","0.243","0.164","7","45","88.5","14.0","2632","80.4","78.28","24","75","131","-2.1","4.88","107","154","116","147","301","326","296"
"203",663567,"Peter Lambert","1582","12.8","0.389","0.259","0.419","0.648","0.440","0.348","0.300","21","54","91.9","9.4","2277","78.0","76.76","8","85","115","-1.2","5.26","115","152","113","148","312","335","307"
"199",543901,"Ryan Weber","674","29.5","0.244","0.098","0.303","0.341","0.277","0.306","0.273","10","41","88.1","9.8","2415","77.6","75.42","19","79","118","-2.2","5.07","115","151","115","150","284","322","293"
"198",592468,"Nick Kingham","1027","19.3","0.255","0.157","0.414","0.412","0.300","0.254","0.199","13","51","89.1","7.8","2373","80.1","78.80","22","90","107","-1.3","5.43","112","151","122","148","305","326","300"
"197",458708,"Josh Tomlin","1136","17.3","0.256","0.163","0.323","0.419","0.283","0.234","0.213","11","43","85.8","20.1","2805","76.5","74.88","31","88","109","-1.6","5.03","111","150","114","151","306","326","298"
"197",506433,"Yu Darvish","2848","6.9","0.136","0.106","0.206","0.242","0.162","0.189","0.170","9","66","82.2","8.1","2624","77.2","76.42","32","101","93","-0.8","5.82","117","152","117","153","293","320","298"
"196",605240,"Jace Fry","1054","18.6","0.529","0.529","0.538","1.059","0.652","0.582","0.495","9","17","93.2","10.7","2412","78.4","76.37","12","45","149","-2.0","4.95","109","149","108","147","291","319","296"
"196",527054,"Julio Teheran","3036","6.5","0.346","0.192","0.400","0.538","0.394","0.445","0.367","9","26","87.5","21.4","2762","74.8","73.81","27","75","119","-1.0","5.54","112","152","109","151","305","327","299"
"195",518633,"Danny Duffy","2161","9.0","0.333","0.077","0.433","0.410","0.317","0.333","0.337","13","39","88.2","-2.8","2346","76.1","75.92","19","74","121","-0.2","6.30","110","151","118","142","301","324","302"
"191",592644,"Adam Plutko","1794","10.6","0.191","0.170","0.194","0.362","0.237","0.198","0.165","9","47","83.1","17.2","2886","77.3","76.00","19","84","106","-1.3","5.31","113","154","115","152","290","314","290"
"191",594987,"Casey Sadler","696","27.4","0.157","0.078","0.206","0.235","0.184","0.262","0.225","8","51","90.9","7.4","2911","81.7","80.49","31","82","109","-1.2","5.44","116","163","125","147","293","319","298"
"190",592314,"Mike Foltynewicz","1888","10.1","0.256","0.256","0.280","0.513","0.342","0.335","0.267","10","39","88.5","23.7","2436","79.4","78.82","20","76","113","-0.6","5.66","111","152","112","151","306","328","299"
"190",668676,"Zach Plesac","1892","10.0","0.220","0.171","0.241","0.390","0.284","0.312","0.259","9","41","86.8","4.8","1955","79.4","78.18","15","77","110","-1.2","5.38","114","153","115","152","289","314","292"
"190",621097,"Jacob Waguespack","1333","14.3","0.146","0.049","0.182","0.195","0.170","0.253","0.222","6","41","87.9","17.5","2168","78.7","78.33","14","89","101","-0.4","5.90","112","156","119","151","309","331","300"
"190",657141,"Jordan Yamamoto","1377","13.8","0.286","0.286","0.429","0.571","0.358","0.250","0.208","12","42","88.6","16.0","2637","74.7","73.84","19","69","121","-0.9","5.88","111","157","116","149","303","326","293"
"188",641853,"David McKay","507","37.1","0.154","0.026","0.250","0.179","0.183","0.242","0.216","6","39","88.1","14.7","3054","78.4","77.58","15","65","122","-0.8","5.97","112","150","122","147","300","326","291"
"186",608371,"Lucas Sims","751","24.8","0.140","0.093","0.192","0.233","0.179","0.239","0.200","6","43","86.4","13.8","3120","81.6","80.08","25","82","103","-1.5","5.18","112","151","118","145","290","312","288"
"183",642558,"Ariel Jurado","2047","8.9","0.267","0.200","0.289","0.467","0.310","0.310","0.274","12","45","87.6","8.1","2267","80.3","79.58","18","76","107","-0.7","5.65","109","154","113","147","293","324","299"
"182",642528,"Jonathan Loaisiga","592","30.7","0.125","0.025","0.192","0.150","0.126","0.127","0.092","5","40","82.9","15.7","2805","84.2","83.45","38","83","97","-0.7","5.77","107","153","118","147","296","320","286"
"181",543606,"Jake Odorizzi","2787","6.5","0.378","0.108","0.389","0.486","0.383","0.386","0.360","14","37","88.2","18.3","2253","75.4","73.92","11","68","113","-1.5","5.31","109","156","113","147","296","327","297"
"180",622446,"Jefry Rodriguez","784","23.0","0.186","0.163","0.222","0.349","0.215","0.246","0.180","8","43","91.6","26.0","2412","80.9","81.27","31","86","94","0.4","6.33","113","153","118","149","285","309","289"
"179",628317,"Kenta Maeda","2433","7.4","0.294","0.294","0.286","0.588","0.340","0.374","0.318","5","17","86.8","7.9","2685","77.1","75.85","11","40","138","-1.2","5.37","114","162","119","139","290","319","301"
"179",656970,"Devin Smeltzer","732","24.5","0.256","0.116","0.323","0.372","0.274","0.313","0.293","11","43","92.8","6.1","2738","76.8","75.62","22","87","91","-1.2","5.48","107","152","116","145","298","326","291"
"179",657571,"Caleb Ferguson","824","21.7","0.175","0.125","0.273","0.300","0.298","0.286","0.180","7","40","80.2","5.4","3023","76.2","75.09","19","58","116","-1.1","5.72","114","155","118","145","300","317","293"
"178",475479,"David Phelps","641","27.8","0.222","0.361","0.208","0.583","0.339","0.343","0.249","8","36","89.5","15.1","2648","80.1","78.26","19","71","107","-1.8","5.07","108","151","113","150","305","326","296"
"177",597113,"DJ Johnson","489","36.2","0.227","0.136","0.300","0.364","0.282","0.280","0.214","10","44","89.3","-4.1","2641","82.5","81.68","29","79","97","-0.8","5.63","115","149","118","146","310","331","304"
"177",657097,"Jacob Webb","536","33.0","0.152","0.242","0.136","0.394","0.258","0.314","0.239","5","33","88.8","5.3","2472","81.6","80.84","32","84","92","-0.8","5.59","108","150","113","149","308","325","295"
"176",488748,"Ryan Buchter","800","22.0","0.083","0.000","0.150","0.083","0.103","0.195","0.170","3","36","83.7","23.9","2087","77.6","77.02","24","69","105","-0.6","5.91","111","146","121","149","298","324","301"
"173",605130,"Scott Barlow","1300","13.3","0.170","0.113","0.471","0.283","0.206","0.179","0.146","9","53","86.5","14.9","2516","77.2","77.25","39","90","83","0.1","6.44","111","151","123","139","299","324","305"
"169",641302,"Tyler Alexander","918","18.4","0.422","0.244","0.548","0.667","0.453","0.367","0.339","19","45","94.6","11.6","2427","81.0","80.45","15","88","80","-0.6","5.65","108","148","114","146","298","326","287"
"168",453329,"Clay Buchholz","963","17.4","0.324","0.118","0.313","0.441","0.334","0.412","0.353","11","34","85.0","9.8","2707","75.1","74.09","10","63","104","-1.0","5.82","113","154","112","151","301","322","300"
"167",453178,"Ian Kennedy","1096","15.2","0.308","0.154","0.389","0.462","0.329","0.267","0.222","16","52","86.0","3.5","2687","80.5","79.75","19","77","90","-0.8","5.88","113","149","117","141","298","323","305"
"166",670950,"Trevor Richards","2290","7.2","0.400","0.267","0.370","0.667","0.442","0.443","0.399","12","30","92.6","12.4","2228","78.9","78.30","8","55","110","-0.6","5.93","108","157","116","147","302","325","298"
"165",607644,"John Means","2681","6.2","0.458","0.583","0.438","1.042","0.606","0.457","0.353","11","24","87.3","15.2","2239","77.0","75.85","12","45","120","-1.2","5.46","105","152","112","146","302","325","292"
"163",592858,"Rowan Wick","587","27.8","0.108","0.054","0.174","0.162","0.170","0.211","0.147","4","37","84.5","8.1","2582","76.9","75.82","13","52","109","-1.1","5.75","112","152","111","151","295","321","296"
"162",433589,"Yusmeiro Petit","1154","14.0","0.085","0.064","0.143","0.149","0.109","0.098","0.087","4","47","79.6","22.8","2125","76.4","76.65","28","81","81","0.2","6.38","112","149","125","148","301","325","298"
"162",641627,"Trevor Gott","914","17.7","0.361","0.222","0.522","0.583","0.391","0.361","0.302","13","36","89.6","3.7","2099","81.1","79.44","12","61","101","-1.7","5.33","109","151","115","147","301","328","296"
"162",446321,"Ross Detwiler","1157","14.0","0.216","0.162","0.318","0.378","0.245","0.281","0.235","8","37","92.8","13.7","2145","78.1","76.13","23","65","97","-2.0","4.80","110","151","114","147","294","319","291"
"162",608717,"Chris Stratton","1363","11.9","0.261","0.261","0.333","0.522","0.342","0.275","0.223","12","46","83.7","13.2","3107","77.1","76.34","25","69","93","-0.8","5.98","111","150","116","148","299","323","298"
"160",434671,"Anibal Sanchez","2690","5.9","0.350","0.400","0.353","0.750","0.443","0.434","0.378","7","20","87.5","11.6","2113","76.9","76.32","12","42","118","-0.6","5.68","118","152","105","148","298","317","297"
"158",451584,"Wade Davis","839","18.8","0.333","0.167","0.524","0.500","0.367","0.259","0.216","12","36","86.4","15.6","2582","82.8","81.90","20","63","95","-0.9","5.50","116","152","116","147","310","332","310"
"158",453284,"Blake Parker","1020","15.5","0.320","0.200","0.333","0.520","0.376","0.408","0.375","8","25","87.7","8.0","2170","76.0","75.91","7","46","109","-0.1","6.20","109","151","112","148","297","322","291"
"155",572403,"Drew VerHagen","945","16.4","0.167","0.083","0.263","0.250","0.189","0.248","0.210","6","36","81.9","13.9","2414","78.5","76.71","18","53","101","-1.8","5.31","109","148","116","148","298","327","293"
"154",596057,"Daniel Norris","2361","6.5","0.353","0.059","0.500","0.412","0.327","0.313","0.308","6","17","88.0","18.4","2536","75.8","74.11","10","37","117","-1.7","5.28","107","149","114","146","299","331","293"
"154",592233,"Stefan Crichton","467","33.0","0.067","0.000","0.182","0.067","0.134","0.187","0.103","2","30","78.4","6.4","2546","78.8","77.42","23","43","109","-1.4","5.56","111","153","122","151","303","326","301"
"153",573124,"Taylor Rogers","1065","14.4","0.043","0.000","0.077","0.043","0.139","0.211","0.104","1","23","86.2","19.1","2663","79.9","78.55","24","64","85","-1.3","5.35","112","154","114","148","298","327","299"
"152",489334,"Craig Stammen","1251","12.2","0.296","0.259","0.353","0.556","0.374","0.336","0.270","8","27","87.8","2.7","2363","81.3","80.81","28","61","90","-0.5","6.01","116","153","115","149","304","328","306"
"151",592145,"Jesse Biddle","617","24.5","0.250","0.000","0.455","0.250","0.282","0.272","0.218","5","20","87.8","8.5","2591","77.2","75.94","12","38","110","-1.3","5.70","106","149","113","145","301","320","292"
"147",543507,"Trevor May","1166","12.6","0.455","0.545","0.353","1.000","0.608","0.529","0.411","10","22","86.0","13.5","2527","78.9","78.89","11","47","97","0.0","6.37","108","155","112","148","295","323","294"
"146",664199,"Taylor Clarke","1512","9.7","0.348","0.130","0.381","0.478","0.362","0.380","0.337","8","23","90.0","10.0","2484","79.3","77.90","7","39","104","-1.4","5.30","114","156","113","153","301","329","301"
"146",543022,"Tyler Chatwood","1285","11.4","0.324","0.118","0.611","0.441","0.322","0.212","0.224","11","34","82.9","5.3","3092","81.4","79.98","27","57","88","-1.4","5.38","116","151","112","155","297","321","298"
"145",474463,"Brett Anderson","2659","5.5","0.471","0.000","0.500","0.471","0.425","0.355","0.336","8","17","92.6","3.6","2393","75.6","74.03","7","34","109","-1.6","5.17","105","150","118","149","301","324","295"
"144",622072,"Alex Wood","586","24.6","0.314","0.400","0.368","0.714","0.444","0.388","0.303","11","35","86.1","16.0","2161","81.4","80.58","17","69","72","-0.8","5.73","112","151","114","146","295","315","285"
"143",465657,"Joakim Soria","1116","12.8","0.154","0.019","0.320","0.173","0.170","0.213","0.185","8","52","79.1","14.0","2751","73.0","72.24","23","64","79","-0.8","6.18","112","151","129","151","303","326","299"
"141",656685,"Brett Martin","1022","13.8","0.259","0.259","0.353","0.519","0.342","0.378","0.301","7","27","90.3","7.4","2256","80.9","80.56","20","56","83","-0.3","6.00","107","154","116","147","295","322","299"
"140",446372,"Corey Kluber","611","22.9","0.176","0.000","0.316","0.176","0.154","0.122","0.114","6","34","82.9","10.5","2538","82.9","81.63","29","78","61","-1.3","5.50","108","149","116","147","289","309","282"
"139",542882,"Matt Andriese","1204","11.5","0.500","0.208","0.550","0.708","0.496","0.374","0.327","12","24","90.0","5.7","2671","80.9","79.21","10","47","91","-1.7","5.17","111","152","115","150","303","328","302"
"139",608723,"Austin Voth","684","20.3","0.176","0.088","0.300","0.265","0.212","0.188","0.147","6","34","85.5","21.2","2827","79.5","78.30","29","61","78","-1.2","5.49","116","152","109","149","299","313","295"
"139",605359,"Evan Marshall","834","16.7","0.273","0.136","0.385","0.409","0.286","0.233","0.215","6","22","85.0","2.1","2733","83.2","81.79","14","37","102","-1.4","5.28","112","151","113","149","294","321","296"
"138",621107,"Zach Eflin","2571","5.4","0.308","0.346","0.375","0.654","0.411","0.345","0.285","8","26","81.5","17.9","2416","77.9","77.40","16","44","93","-0.5","5.94","111","151","115","150","302","324","293"
"138",543278,"Blaine Hardy","689","20.0","0.226","0.129","0.259","0.355","0.240","0.354","0.307","7","31","88.9","6.5","1952","76.5","75.46","8","58","80","-1.0","5.69","110","149","110","148","294","330","295"
"137",595001,"Josh A. Smith","593","23.1","0.227","0.318","0.214","0.545","0.311","0.348","0.274","5","22","87.5","25.3","2920","78.0","77.01","21","63","74","-1.0","5.59","111","149","118","149","287","321","294"
"136",553878,"Felipe Vazquez","959","14.2","0.233","0.167","0.375","0.400","0.262","0.183","0.164","7","30","86.3","10.1","2784","82.5","80.87","17","48","88","-1.6","5.16","110","150","120","147","312","329","297"
"136",643778,"Tyler Webb","889","15.3","0.038","0.077","0.063","0.115","0.057","0.142","0.128","1","26","92.3","32.9","2283","76.7","76.13","17","51","85","-0.6","5.76","119","153","112","151","296","324","303"
"135",594986,"Kyle Ryan","1052","12.8","0.190","0.143","0.176","0.333","0.229","0.390","0.306","4","21","87.9","12.9","2424","79.8","79.21","17","62","72","-0.6","5.83","109","150","112","149","296","320","295"
"135",518774,"Matt Harvey","999","13.5","0.296","0.481","0.222","0.778","0.423","0.418","0.317","8","27","89.5","10.4","2516","81.4","79.97","17","53","82","-1.4","5.18","113","153","109","149","295","318","297"
"131",527048,"Martin Perez","2772","4.7","0.345","0.310","0.292","0.655","0.411","0.379","0.271","10","29","88.3","21.7","2637","79.2","78.34","9","58","72","-0.9","5.59","108","154","113","147","298","322","290"
"131",664208,"Phil Maton","608","21.5","0.135","0.135","0.154","0.270","0.240","0.285","0.207","5","37","78.4","12.2","2764","77.4","77.31","22","65","64","-0.1","6.47","115","153","118","151","303","322","297"
"131",543548,"Tommy Milone","1750","7.5","0.222","0.333","0.182","0.556","0.323","0.362","0.267","6","27","92.3","22.8","2471","75.3","74.20","5","45","84","-1.1","5.36","109","154","110","146","295","315","286"
"129",676606,"Nick Margevicius","958","13.5","0.423","0.115","0.478","0.538","0.408","0.297","0.308","11","26","85.2","3.0","1939","70.8","69.98","16","55","74","-0.8","5.67","114","153","113","149","307","331","307"
"126",518886,"Craig Kimbrel","392","32.1","0.156","0.250","0.231","0.406","0.265","0.235","0.159","5","32","88.6","6.3","2533","85.9","85.47","28","56","69","-0.4","5.90","113","152","113","154","296","324","303"
"125",607229,"Robert Gsellman","1072","11.7","0.240","0.240","0.308","0.480","0.338","0.340","0.251","6","25","81.3","10.9","2748","81.3","80.01","15","41","83","-1.3","5.49","116","151","110","149","299","320","298"
"125",456696,"David Hernandez","787","15.9","0.429","0.357","0.550","0.786","0.486","0.264","0.237","12","28","92.8","16.9","2341","82.0","81.30","21","66","59","-0.7","5.65","113","150","114","144","292","314","290"
"124",518452,"Chad Bettis","1030","12.0","0.286","0.643","0.125","0.929","0.478","0.371","0.263","4","14","87.2","17.9","2540","77.3","76.36","15","37","87","-0.9","5.50","115","154","111","149","306","333","305"
"122",571510,"Matthew Boyd","3118","3.9","0.500","0.643","0.444","1.143","0.664","0.557","0.398","7","14","94.0","21.8","2247","72.2","71.34","14","40","82","-0.9","5.76","109","152","111","148","299","331","294"
"120",656605,"Mitch Keller","932","12.9","0.133","0.000","0.222","0.133","0.179","0.213","0.149","4","30","84.3","-1.3","2770","81.1","80.15","17","50","68","-0.9","5.71","109","150","120","150","303","326","300"
"120",664180,"Matt Hall","501","24.0","0.226","0.129","0.375","0.355","0.283","0.311","0.214","7","31","92.7","2.4","2927","76.7","75.39","20","51","68","-1.3","5.73","106","149","122","147","297","325","288"
"116",608337,"Lucas Giolito","2814","4.1","0.318","0.364","0.294","0.682","0.419","0.483","0.412","7","22","92.6","9.8","2512","79.4","78.58","6","34","81","-0.8","5.96","114","155","114","150","298","324","301"
"115",571578,"Patrick Corbin","3299","3.5","0.214","0.071","0.214","0.286","0.211","0.349","0.277","3","14","85.2","19.9","1989","67.8","67.04","13","38","77","-0.8","5.63","107","152","110","147","311","320","296"
"113",607231,"John Gant","1107","10.2","0.300","0.300","0.333","0.600","0.362","0.318","0.305","3","10","82.1","2.6","2653","77.1","76.47","6","24","88","-0.6","6.02","112","149","104","149","297","322","299"
"111",593958,"Eduardo Rodriguez","3495","3.2","0.150","0.150","0.133","0.300","0.220","0.241","0.166","3","20","83.7","1.0","2285","82.4","81.61","8","36","75","-0.8","5.66","111","150","115","150","283","320","291"
"110",677976,"Randy Dobnak","427","25.8","0.200","0.120","0.400","0.320","0.236","0.242","0.186","5","25","80.3","12.5","2392","84.2","83.15","29","61","48","-1.1","5.55","106","149","116","145","303","332","296"
"109",571735,"David Hale","602","18.1","0.233","0.267","0.316","0.500","0.295","0.212","0.176","7","30","83.4","11.6","2293","82.1","81.38","16","53","56","-0.7","5.75","107","153","117","147","299","330","288"
"108",606273,"Roenis Elias","847","12.8","0.192","0.000","0.357","0.192","0.222","0.231","0.179","5","26","82.0","14.0","2686","77.6","74.94","11","32","75","-2.7","4.82","112","153","114","147","294","318","296"
"108",607536,"Kyle Freeland","1780","6.1","0.350","0.250","0.400","0.600","0.393","0.479","0.431","7","20","91.3","18.9","2256","81.2","81.37","17","47","61","0.2","6.21","110","154","115","145","313","333","306"
"107",592094,"Jason Adam","397","27.0","0.308","0.077","0.308","0.385","0.371","0.276","0.161","4","13","78.0","19.9","2539","77.7","76.49","4","22","82","-1.2","5.66","108","157","118","149","310","330","298"
"106",656271,"Brock Burke","476","22.3","0.333","0.381","0.294","0.714","0.419","0.368","0.291","7","21","84.6","20.4","2201","80.3","80.81","6","46","59","0.5","6.58","106","157","116","147","296","325","298"
"106",592426,"Luke Jackson","1254","8.5","0.294","0.412","0.273","0.706","0.402","0.423","0.326","5","17","94.6","-1.8","2645","83.8","83.15","19","45","61","-0.6","5.95","108","148","105","150","297","324","299"
"105",664157,"Travis Bergen","375","28.0","0.200","0.200","0.200","0.400","0.266","0.300","0.246","4","20","88.0","0.6","2667","78.5","77.21","4","34","71","-1.3","5.37","111","149","117","147","297","324","289"
"104",521230,"Liam Hendriks","1354","7.7","0.038","0.115","0.000","0.154","0.075","0.064","0.043","1","26","93.7","29.8","2117","84.4","84.08","24","43","61","-0.3","6.03","115","150","127","153","301","325","302"
"104",502748,"Brad Peacock","1510","6.9","0.167","0.083","0.308","0.250","0.214","0.252","0.194","4","24","92.1","7.3","2599","78.6","77.06","13","36","68","-1.5","5.38","114","152","118","153","283","316","303"
"104",543521,"Collin McHugh","1294","8.0","0.357","0.214","0.625","0.571","0.405","0.288","0.256","5","14","85.3","14.9","2797","74.5","73.51","8","30","74","-1.0","5.82","115","154","116","151","284","315","297"
"102",596043,"Daniel Mengden","1048","9.7","0.217","0.217","0.364","0.435","0.284","0.320","0.246","5","23","95.6","13.9","2526","72.5","71.94","13","39","63","-0.6","6.25","115","150","120","152","296","323","300"
"102",605452,"Joe Ross","1138","9.0","0.250","0.200","0.364","0.450","0.307","0.340","0.257","5","20","82.8","20.0","2106","81.3","80.82","20","48","54","-0.5","5.79","120","151","113","150","297","315","299"
"101",608648,"Tyler Duffey","980","10.3","0.350","0.250","0.429","0.600","0.374","0.341","0.295","7","20","87.0","13.7","2412","77.6","77.03","11","42","59","-0.6","5.98","110","153","115","146","297","326","296"
"100",592390,"Heath Hembree","718","13.9","0.273","0.273","0.294","0.545","0.363","0.316","0.251","6","22","90.3","17.3","2760","81.7","81.05","14","42","58","-0.7","5.89","114","152","116","149","284","323","293"
"100",642152,"Lou Trivino","987","10.1","0.050","0.000","0.111","0.050","0.044","0.058","0.058","1","20","80.9","24.8","2505","79.8","78.98","10","27","73","-0.8","5.84","111","149","124","151","299","323","299"
"100",592804,"Tyler Thornburg","382","26.2","0.227","0.136","0.357","0.364","0.266","0.260","0.196","5","22","92.0","15.2","2826","78.3","76.99","9","41","58","-1.3","5.65","113","153","116","148","283","321","291"
"99",622251,"Josh Staumont","326","30.4","0.214","0.357","0.231","0.571","0.339","0.309","0.218","6","28","91.3","14.4","2728","81.6","80.90","16","37","62","-0.7","5.97","114","152","120","145","301","326","305"
"99",592229,"Dylan Covey","1019","9.7","0.533","0.333","0.538","0.867","0.582","0.403","0.384","8","15","88.3","19.4","2447","82.0","80.99","7","33","66","-1.0","5.39","109","151","111","149","295","323","296"
"99",607352,"Joe Biagini","1142","8.7","0.313","0.250","0.286","0.563","0.360","0.462","0.387","5","16","93.4","12.0","2821","77.0","75.09","2","23","76","-1.9","5.24","114","155","115","150","295","321","299"
"98",643493,"Austin Pruitt","720","13.6","0.350","0.300","0.353","0.650","0.410","0.334","0.282","7","20","89.5","9.6","2999","81.6","79.62","11","40","58","-2.0","4.98","111","168","119","151","292","324","303"
"98",544365,"Manny Banuelos","948","10.3","0.462","0.154","0.667","0.615","0.472","0.398","0.354","6","13","93.9","14.9","2602","78.8","77.69","11","37","61","-1.1","5.54","110","150","109","148","294","318","297"
"96",663776,"Patrick Sandoval","714","13.4","0.063","0.188","0.000","0.250","0.155","0.300","0.223","1","16","92.1","7.2","2739","78.0","76.70","11","29","67","-1.3","5.33","110","148","116","144","299","319","285"
"95",650644,"Aaron Civale","863","11.0","0.238","0.143","0.333","0.381","0.255","0.218","0.181","5","21","83.0","15.6","2930","75.5","73.52","15","44","50","-2.0","5.09","115","155","115","153","292","317","290"
"95",605200,"Zach Davies","2680","3.5","0.429","0.357","0.385","0.786","0.499","0.450","0.393","6","14","87.8","13.1","2636","75.5","74.04","2","27","68","-1.5","5.20","113","157","107","152","302","319","293"
"95",596133,"Luke Weaver","1053","9.0","0.357","0.071","0.455","0.429","0.336","0.364","0.374","5","14","93.7","12.0","2216","81.3","80.31","9","31","64","-1.0","5.46","115","154","113","152","298","328","301"
"94",547179,"Michael Lorenzen","1335","7.0","0.182","0.000","0.286","0.182","0.222","0.194","0.131","4","22","82.8","-11.4","2531","83.8","82.49","10","33","60","-1.3","5.40","115","154","120","147","291","314","288"
"94",519293,"Will Smith","1043","9.0","0.091","0.000","0.100","0.091","0.079","0.201","0.209","1","11","89.7","7.4","2022","77.1","75.67","5","24","70","-1.4","5.28","109","149","109","145","305","328","297"
"93",594798,"Jacob deGrom","3297","2.8","0.348","0.087","0.471","0.435","0.361","0.298","0.266","8","23","89.1","14.9","2567","84.3","84.78","13","44","48","0.5","6.38","116","150","106","147","298","315","292"
"92",664045,"Thomas Eshelman","609","15.1","0.200","0.160","0.250","0.360","0.248","0.285","0.246","5","25","88.0","3.5","1944","76.2","75.59","11","41","51","-0.6","5.76","111","156","124","148","301","324","298"
"92",543766,"Bryan Shaw","1188","7.7","0.280","0.320","0.385","0.600","0.357","0.146","0.149","7","25","80.1","17.9","2593","80.8","78.87","16","41","51","-1.9","4.87","117","151","116","149","305","334","309"
"91",607215,"Eric Skoglund","395","23.0","0.316","0.316","0.294","0.632","0.401","0.464","0.374","6","19","89.5","21.4","2202","78.8","78.85","7","42","49","0.1","6.13","109","149","121","142","307","330","303"
"90",608716,"Drew Steckenrider","237","38.0","0.071","0.214","0.000","0.286","0.139","0.246","0.149","1","14","80.3","16.0","2048","82.6","81.75","12","33","54","-0.8","5.71","110","162","118","150","301","323","301"
"90",476451,"Jeremy Hellickson","675","13.3","0.412","0.235","0.500","0.647","0.455","0.415","0.342","7","17","87.8","6.4","2845","73.7","71.65","6","31","59","-2.1","5.05","116","152","111","147","296","313","297"
"89",547888,"Masahiro Tanaka","2787","3.2","0.417","0.167","0.417","0.583","0.420","0.350","0.354","5","12","87.1","16.3","2391","76.1","74.71","2","23","66","-1.4","5.24","109","156","112","151","292","325","289"
"89",621141,"Walker Lockett","369","24.1","0.273","0.318","0.385","0.591","0.364","0.277","0.218","6","22","88.4","15.6","2629","80.0","79.01","12","33","55","-1.0","5.53","116","151","113","146","294","315","293"
"87",592791,"Jameson Taillon","555","15.7","0.208","0.042","0.263","0.250","0.188","0.253","0.228","5","24","89.6","9.9","2746","82.2","81.64","10","37","50","-0.6","6.02","108","146","112","146","298","321","300"
"87",621363,"Colin Poche","870","10.0","0.100","0.100","0.167","0.200","0.122","0.106","0.070","1","10","85.5","32.2","2493","83.9","84.71","15","30","57","0.8","6.69","110","154","116","151","291","326","304"
"87",605525,"J.B. Wendelken","514","16.9","0.167","0.056","0.231","0.222","0.184","0.224","0.179","3","18","92.3","8.3","2578","80.2","78.68","5","24","62","-1.5","5.59","111","148","122","151","296","321","295"
"87",621086,"James Marvel","331","26.3","0.333","0.111","0.500","0.444","0.421","0.312","0.191","3","9","82.4","7.5","2283","79.6","76.98","9","26","60","-2.6","4.59","106","149","118","147","306","324","303"
"86",593833,"Wander Suero","1210","7.1","0.304","0.348","0.385","0.652","0.401","0.324","0.232","7","23","88.6","-3.1","2829","79.5","78.29","6","26","60","-1.2","5.65","115","148","110","148","302","313","295"
"86",626929,"Lewis Thorpe","492","17.5","0.474","0.158","0.563","0.632","0.478","0.345","0.288","9","19","83.0","4.8","2440","73.6","73.67","6","34","52","0.1","6.49","107","150","113","145","304","327","295"
"86",621219,"Alec Mills","553","15.6","0.143","0.071","0.154","0.214","0.273","0.311","0.181","2","14","86.8","31.7","2511","67.6","66.22","13","39","45","-1.4","5.45","112","152","118","146","295","326","293"
"85",570632,"Jose Urena","1372","6.2","0.235","0.176","0.333","0.412","0.268","0.243","0.210","4","17","91.8","17.3","2328","84.7","83.99","16","40","45","-0.7","5.77","106","153","119","147","305","326","298"
"85",572143,"Burch Smith","425","20.0","0.333","0.167","0.333","0.500","0.416","0.469","0.324","4","12","86.7","8.6","2388","78.2","77.68","2","25","60","-0.5","6.06","107","154","118","149","302","322","295"
"84",664856,"Chance Adams","519","16.2","0.333","0.400","0.300","0.733","0.451","0.434","0.346","5","15","89.5","20.3","2897","79.0","78.00","9","36","47","-1.0","5.80","108","155","122","150","293","320","291"
"84",643511,"Tyler Rogers","256","32.8","0.083","0.000","0.182","0.083","0.073","0.048","0.051","2","24","78.2","28.1","2294","72.8","71.22","16","41","43","-1.6","5.46","109","150","117","149","295","324","294"
